SOD,Num_Sat_Rcv, X, Y, Z, Receiver_Bias,GDOP
65191,13,6347497.72,-22941.7133,622827.179,-2.5582852,1.97914728
65221,13,6347497.27,-22942.4779,622826.926,-3.00749004,1.98095523
65251,13,6347497.64,-22942.1948,622827.831,-2.54693341,1.98277279
65281,13,6347498.29,-22942.0075,622827.15,-2.63395487,1.98459953
65311,13,6347498.39,-22941.6135,622826.733,-2.46542805,1.98643499
65341,13,6347497.52,-22942.0541,622826.785,-2.75096347,1.98827867
65371,13,6347498.09,-22942.4348,622827.182,-2.55073207,1.99012975
65401,13,6347498.28,-22941.92,622827.303,-2.48253839,1.99198785
65431,13,6347497.98,-22942.2232,622827.526,-2.36242804,1.99385241
65461,13,6347499.63,-22941.6406,622827.986,-1.13937493,1.99572254
65491,13,6347496.93,-22941.8652,622827.151,-3.24645795,1.99759835
65521,13,6347497.99,-22941.6055,622827.218,-2.33944282,1.9994783
65551,13,6347498.28,-22941.5502,622827.404,-1.97147528,1.88225633
65581,13,6347499.04,-22941.7322,622828.212,-1.34392836,1.88520361
65611,13,6347499.03,-22941.7564,622828.124,-0.96270524,1.88815901
65641,13,6347498.34,-22941.1461,622828.058,-1.29222535,1.89112169
65671,13,6347496.95,-22941.1167,622827.265,-2.64152331,1.89409079
65701,13,6347498,-22941.9141,622827.935,-1.81635386,1.89706511
65731,13,6347498.69,-22941.1751,622828.117,-1.31601832,1.900044
65761,12,6347496.69,-22941.1581,622827.488,-3.03991665,1.90302678
65791,12,6347498.94,-22941.4963,622827.792,-1.74323787,1.90601178
65821,12,6347497.23,-22940.7233,622827.663,-2.85187185,1.90899885
65851,12,6347498.58,-22941.209,622827.829,-2.1725822,1.91198625
65881,12,6347498.13,-22941.196,622828.017,-2.20032871,1.91497347
65911,12,6347498.49,-22940.6419,622827.874,-2.39077907,1.91795915
65941,12,6347497.32,-22941.0641,622827.465,-2.89313341,1.92094247
65971,12,6347496.92,-22941.0424,622827.442,-2.90566452,1.92392207
66001,12,6347497.62,-22941.1277,622828.18,-2.23658374,1.92689679
66031,12,6347498.26,-22940.4985,622828.423,-1.86330888,1.92986558
66061,12,6347498.65,-22940.5305,622827.955,-1.39806956,1.9328273
66091,12,6347497.83,-22940.9058,622827.623,-1.81273032,1.93578084
66121,12,6347498.84,-22940.8367,622828.065,-1.328896,1.93872465
66151,12,6347498.37,-22940.7748,622828.06,-1.71903299,1.94165785
66181,12,6347499.34,-22940.7621,622828.163,-1.01250742,1.94457883
66211,12,6347498.13,-22940.9116,622828.115,-1.97447677,1.94748673
66241,12,6347497.29,-22940.3128,622828.068,-2.23800175,1.95037992
66271,12,6347497.25,-22940.3587,622828.132,-2.38428277,1.95325707
66301,12,6347498.71,-22940.6062,622828.831,-1.48051329,1.95611672
66331,12,6347498,-22940.6679,622828.348,-1.78075155,1.95895793
66361,12,6347496.76,-22940.7071,622828.294,-2.609087,1.96177912
66391,12,6347497.24,-22940.2641,622828.391,-2.36963674,1.96457865
66421,12,6347497.28,-22940.9205,622827.502,-2.41099274,1.96735535
66451,12,6347497.04,-22940.3799,622827.941,-2.17506321,1.97010777
66481,12,6347497.6,-22940.062,622828.14,-1.85936803,1.97283435
66511,12,6347497.72,-22940.4252,622828.329,-2.11288997,1.97553379
66541,12,6347497.76,-22940.5568,622828.475,-2.00720226,1.97820456
66571,12,6347496.55,-22940.9697,622827.578,-2.87351654,1.98084533
66601,11,6347497.19,-22940.2479,622828.278,-2.27162864,1.98345427
66631,11,6347497.32,-22940.4112,622828.57,-1.99546189,1.98603016
66661,11,6347497.64,-22940.6027,622828.051,-1.79812622,1.98857143
66691,11,6347497.2,-22940.2416,622828.13,-2.22568968,1.99107668
66721,11,6347499.32,-22940.4469,622828.418,-0.871842744,1.99354406
66751,11,6347498.05,-22940.3141,622828.342,-1.46662937,1.99597271
66781,11,6347497.26,-22940.4382,622828.372,-2.19375967,1.99836072
66811,11,6347498.39,-22940.7438,622828.42,-1.42080259,2.00070643
66841,11,6347497.26,-22940.0223,622828.138,-2.06872888,2.00300879
66871,11,6347498.77,-22940.2954,622828.546,-1.07114939,2.0052658
66901,11,6347497.44,-22940.3171,622828.114,-1.9883256,2.00747657
66931,11,6347498.8,-22940.7188,622828.383,-0.768829788,2.00963904
66961,11,6347496.84,-22940.0919,622827.875,-2.20086007,2.01175239
66991,11,6347497.28,-22940.3301,622828.211,-1.66748263,2.01381457
67021,11,6347499.11,-22940.7496,622828.09,-0.629576258,2.01582425
67051,11,6347497.95,-22940.5791,622828.594,-1.31740329,2.01778052
67081,11,6347497.97,-22940.5835,622828.295,-1.45867032,2.0196815
67111,11,6347497.91,-22940.0842,622828.26,-1.44954861,2.02152597
67141,11,6347495.28,-22940.2237,622827.264,-3.24737543,2.39815151
67171,11,6347493.66,-22940.2982,622826.595,-4.60798631,2.40758362
67201,11,6347495.5,-22940.2897,622827.136,-2.99052405,2.41697838
67231,11,6347493.41,-22939.935,622826.345,-4.49778771,2.42632921
67261,11,6347494.27,-22939.6249,622826.614,-4.05371735,2.43562727
67291,11,6347493.75,-22939.6498,622826.755,-4.26574831,2.44486512
67321,11,6347494.57,-22939.7497,622827.015,-3.41530555,2.45403409
67351,11,6347493.41,-22939.6316,622826.374,-4.02884431,2.46312617
67381,11,6347492.66,-22940.0236,622826.537,-4.74299983,2.47213236
67411,11,6347492.91,-22939.8657,622826.49,-4.52265387,2.48104371
67441,11,6347494.08,-22940.3236,622826.84,-3.83752301,2.48985124
67471,11,6347493.29,-22939.9979,622826.548,-4.12730861,2.4985462
67501,11,6347493.45,-22939.7462,622826.625,-3.95539321,2.50711885
67531,11,6347491.78,-22940.2251,622826.129,-5.30832752,2.51556021
67561,11,6347492.68,-22940.1676,622826.465,-4.38584589,2.52386005
67591,11,6347491.71,-22939.1087,622825.983,-4.99131707,2.53200945
67621,11,6347492.23,-22939.8044,622825.805,-4.76122366,2.53999825
67651,11,6347492.85,-22940.2809,622826.848,-4.13327798,2.54781689
67681,11,6347492.62,-22939.6901,622826.333,-4.37378587,2.5554558
67711,11,6347491,-22939.5716,622825.924,-5.45838427,2.56290532
67741,11,6347491.92,-22939.5748,622826.628,-4.5000175,2.57015513
67771,11,6347491.51,-22939.8177,622826.399,-4.6735779,2.57719619
67801,11,6347492.94,-22939.9005,622826.298,-3.77028159,2.58401841
67831,11,6347493.14,-22939.9553,622825.923,-3.68655341,2.59061281
67861,11,6347491.66,-22939.9671,622826.155,-4.7462803,2.59697011
67891,11,6347492.67,-22939.3941,622826.71,-3.9712105,2.6030805
67921,11,6347491.41,-22939.9745,622826.335,-4.98845272,2.6089358
67951,11,6347491.32,-22939.969,622826.225,-4.56016208,2.61452667
67981,11,6347493.1,-22939.5431,622826.177,-3.5733888,2.61984453
68011,11,6347492.23,-22939.8909,622826.006,-4.08512538,2.62488189
68041,11,6347491.73,-22939.9664,622826.096,-4.15304974,2.62963037
68071,11,6347490.24,-22940.0578,622825.379,-5.03387358,2.63408266
68101,11,6347490.66,-22939.6643,622825.783,-4.66498605,2.63823107
68131,11,6347490.54,-22939.7384,622825.776,-4.93263133,2.64206926
68161,11,6347489.66,-22939.9614,622825.387,-5.68891143,2.64559091
68191,11,6347491.04,-22940.4701,622825.91,-4.31582379,2.64878961
68221,11,6347489.61,-22939.6771,622825.972,-5.44445025,2.65166072
68251,11,6347490.53,-22939.7249,622825.665,-5.12734176,2.65419855
68281,11,6347492.18,-22940.2504,622826.127,-3.85441143,2.65639891
68311,11,6347490.65,-22939.9714,622826.031,-4.76035486,2.65825851
68341,11,6347491.78,-22939.7048,622826.058,-3.83144815,2.35101253
68371,11,6347491.68,-22940.4889,622826.235,-4.09661973,2.35110104
68401,12,6347491.42,-22940.3037,622826.219,-3.91062567,2.35094643
68431,12,6347491.77,-22940.1675,622826.189,-3.72275417,2.35054779
68461,12,6347491.93,-22940.0325,622826.189,-3.62281463,2.34990473
68491,12,6347490.83,-22940.575,622825.962,-4.19972108,2.34901728
68521,12,6347491.56,-22940.7789,622826.325,-3.93118262,2.34788526
68551,12,6347493.26,-22940.0209,622826.312,-3.05102485,2.34650937
68581,12,6347491.95,-22940.2436,622826.031,-3.47272886,2.344891
68611,12,6347493.28,-22940.153,622826.303,-2.74215559,2.34303072
68641,12,6347490.78,-22939.9941,622826.277,-4.11787602,2.34093091
68671,12,6347491.26,-22939.9342,622826.172,-4.15988452,2.3385927
68701,12,6347492.73,-22940.5458,622826.28,-3.13884287,2.33601857
68731,12,6347492.57,-22940.4539,622826.59,-3.08963299,2.33321141
68761,12,6347491.21,-22940.4163,622825.816,-4.09070668,2.33017409
68791,12,6347491.75,-22940.5992,622825.844,-3.73175648,2.32690939
68821,12,6347491.71,-22940.0827,622826.261,-3.58858062,2.32342107
68851,12,6347492.24,-22940.3657,622825.91,-3.43547409,2.31971282
68881,12,6347492.01,-22940.2691,622825.875,-3.43992005,2.31578877
68911,12,6347492.06,-22940.4794,622826.279,-3.60023634,2.31165307
68941,12,6347493.08,-22940.8385,622826.525,-2.79233219,2.3073102
68971,12,6347492.37,-22940.6569,622826.561,-3.19581834,2.30276519
69001,12,6347493.04,-22940.5595,622826.532,-2.96022111,2.29802265
69031,12,6347492.01,-22940.5767,622826.396,-3.52393279,2.29308808
69061,12,6347491.98,-22940.5487,622826.367,-3.78792417,2.5465636
69091,12,6347491.19,-22940.38,622826.371,-4.12741442,2.54421302
69121,12,6347493.54,-22940.7452,622826.647,-2.76250814,2.54162019
69151,12,6347491.5,-22940.5814,622826.049,-3.86119352,2.5387895
69181,12,6347492.11,-22940.8464,622825.977,-3.67358474,2.53572365
69211,12,6347491.53,-22940.5317,622825.958,-4.36468019,2.53242706
69241,12,6347491.76,-22940.1834,622826.022,-3.82322736,2.52890363
69271,12,6347491.45,-22940.9965,622826.194,-4.10495402,2.52515797
69301,12,6347491.59,-22940.5441,622826.776,-3.79499585,2.52119454
69331,12,6347492.59,-22941.3282,622826.52,-3.42089331,2.51701818
69361,12,6347492,-22940.8614,622826.358,-3.52434868,2.5126342
69391,12,6347492.38,-22940.8204,622826.785,-3.77371938,2.5080475
69421,12,6347491.16,-22941.3881,622825.724,-4.37222961,2.50326384
69451,12,6347491.88,-22940.7955,622826.685,-3.6877591,2.49828822
69481,12,6347491.91,-22940.5064,622826.257,-3.81654769,2.49312674
69511,12,6347491.45,-22940.86,622826.182,-4.52299301,2.48778514
69541,12,6347492,-22940.9211,622826.336,-4.41567459,2.48226913
69571,12,6347492.13,-22940.8656,622826.367,-4.29052885,2.4765849
69601,12,6347490.66,-22940.964,622826.058,-5.05116212,2.47073869
69631,12,6347492.58,-22940.4781,622826.829,-3.74080528,2.46473598
69661,12,6347492.65,-22940.9864,622826.933,-3.42078513,2.45858367
69691,12,6347491.66,-22940.6083,622826.461,-4.34279083,2.45228785
69721,12,6347491.3,-22941.2076,622826.389,-4.61489738,2.44585458
69751,12,6347493.04,-22940.9929,622826.966,-3.2666858,2.43928993
69781,12,6347493.65,-22941.6154,622827.03,-2.58336016,2.43260057
69811,12,6347493.82,-22941.0591,622827.116,-2.57808629,2.42579264
69841,12,6347492.48,-22940.8456,622826.85,-3.81285026,2.41887251
69871,12,6347492.4,-22940.802,622827.015,-3.6654886,2.41184602
69901,12,6347491.63,-22941.2975,622826.533,-3.87730572,2.40471955
69931,12,6347492.01,-22941.3956,622826.903,-3.80051311,2.39749895
69961,12,6347492.78,-22941.4858,622827.019,-3.24426463,2.39019033
69991,12,6347493.34,-22941.5839,622827.441,-3.08427058,2.38279971
70021,12,6347493.6,-22941.5408,622826.934,-3.18329369,2.37533298
70051,12,6347494.2,-22941.9593,622827.246,-2.91182916,2.36779581
70081,12,6347494.42,-22941.2193,622827.569,-2.49523139,2.36019397
70111,12,6347493.26,-22941.1964,622827.782,-3.3832151,2.35253317
70141,12,6347493.29,-22941.7503,622827.217,-3.3712137,2.34481859
70171,12,6347494.8,-22941.9365,622827.864,-2.35900534,2.33705555
70201,12,6347495.06,-22941.5688,622827.957,-2.24451601,2.3292496
70231,12,6347493.41,-22941.4895,622827.593,-3.43106116,2.32140596
70261,12,6347495.15,-22941.0936,622827.553,-2.25630134,2.31352902
70291,12,6347495.47,-22941.4957,622827.937,-2.40777734,2.30562422
70321,12,6347494.72,-22941.6807,622828.297,-2.69462263,2.29769625
70351,12,6347495.62,-22942.3701,622827.894,-2.18172089,2.28974946
70381,12,6347494.29,-22941.6882,622828.024,-3.02703366,2.28178873
70411,12,6347494.19,-22941.5563,622827.422,-2.89000346,2.27381807
70441,12,6347495.54,-22942.0777,622828.018,-2.26791041,2.26584167
70471,12,6347497,-22941.7412,622828.44,-1.41875615,2.25786375
70501,12,6347493.07,-22941.6077,622827.815,-3.89676701,2.2498889
70531,12,6347495.97,-22941.9175,622828.115,-1.90952348,2.2419196
70561,12,6347495.04,-22941.624,622828.031,-2.37624531,2.2339607
70591,12,6347495.68,-22941.5691,622828.591,-2.13748636,2.22601517
70621,12,6347495.23,-22941.9056,622827.69,-2.71959837,2.21808676
70651,12,6347494.94,-22942.104,622827.934,-2.5635504,2.2101786
70681,12,6347496.33,-22942.0427,622828.249,-1.70373574,2.20229371
70711,11,6347496.8,-22942.2865,622828.371,-1.41978017,2.19443543
70741,12,6347494.61,-22942.2036,622827.889,-2.86225235,2.18660686
70771,12,6347496.04,-22942.1649,622828.647,-1.96604471,2.17881013
70801,12,6347497.25,-22942.2909,622829.387,-0.966167787,1.96143707
70831,12,6347498.46,-22942.0391,622829.26,-0.510111524,1.95851046
70861,11,6347498.11,-22941.8535,622829.166,-1.12449166,1.95554168
70891,12,6347496.75,-22942.4679,622828.745,-1.96093596,1.95253234
70921,12,6347497.94,-22942.037,622828.838,-1.43026666,1.94948382
70951,11,6347499.08,-22942.4695,622829.433,-0.669064265,1.94639802
70981,11,6347498.64,-22942.2485,622829.066,-0.910746978,1.94327678
71011,12,6347498.32,-22941.7792,622829.429,-0.920942212,1.94012161
71041,12,6347498.06,-22942.4683,622829.221,-1.31393288,1.93693422
71071,11,6347498.38,-22941.8805,622828.67,-1.00809856,1.93371625
71101,12,6347497.18,-22942.445,622828.645,-1.60678226,1.93046955
71131,12,6347498.24,-22942.6197,622829.38,-0.870022652,1.92719547
71161,11,6347498.11,-22941.9968,622829.2,-0.920493264,1.92389599
71191,11,6347498.23,-22942.4482,622829.388,-0.80269291,1.92057263
71221,11,6347497.27,-22942.1964,622829.248,-1.19151931,1.91722718
71251,11,6347498.34,-22942.4992,622829.398,-0.553097923,1.91386099
71281,11,6347498.15,-22942.3328,622829.737,-0.524472816,1.91047599
71311,11,6347498.41,-22942.6164,622829.959,-0.404833058,1.90707365
71341,11,6347498.28,-22941.8276,622830.187,-0.502322212,1.90365564
71371,11,6347498.02,-22942.372,622829.796,-0.926688359,1.90022356
71401,11,6347498.79,-22942.1141,622829.542,-0.379450417,1.89677886
71431,11,6347498.23,-22941.8473,622830.165,-0.860305534,1.89332331
71461,11,6347498.43,-22942.5015,622830.324,-1.02252459,1.88985829
71491,11,6347497.73,-22942.5931,622829.584,-1.95231723,1.88638547
71521,11,6347497.96,-22942.3031,622829.79,-1.91546896,1.88290619
71551,11,6347499.08,-22942.8258,622830.249,-1.31227311,1.87942195
71581,11,6347499.48,-22942.3115,622830.271,-1.06420281,1.87593438
71611,11,6347495.76,-22941.7986,622828.302,-3.87743778,2.10054429
71641,11,6347495.41,-22941.841,622828.113,-4.23138888,2.09958834
71671,11,6347496.71,-22941.332,622828.391,-3.7775028,2.0985998
71701,11,6347498.29,-22941.4095,622828.208,-1.67486343,2.09757951
71731,11,6347497.21,-22941.3279,622828.209,-1.98483672,2.09652841
71761,11,6347495.01,-22942.0272,622827.774,-3.01111278,2.09544706
71791,11,6347496.08,-22941.2314,622828.174,-2.6675301,2.09433571
71821,11,6347496.47,-22941.2908,622828.572,-2.6752676,2.0931955
71851,11,6347497.83,-22941.4799,622828.792,-1.77122973,2.09202701
71881,11,6347497.72,-22942.1565,622828.514,-2.0281777,2.09083123
71911,11,6347498.81,-22941.93,622828.391,-1.39346536,2.08960865
71941,11,6347497.09,-22942.4188,622828.375,-1.97636486,2.08836043
71971,11,6347496.71,-22941.3945,622828.057,-1.78701367,2.08708696
72001,11,6347496.63,-22942.3038,622828.66,-1.86706139,2.0857891
72031,11,6347497.54,-22941.6971,622828.424,-1.3830505,2.08446764
72061,11,6347496.77,-22941.8462,622827.91,-2.0119127,2.08312364
72091,10,6347495.8,-22941.556,622827.674,-2.50722791,2.08175774
72121,11,6347495.27,-22941.7288,622828.32,-2.22252885,2.08037071
72151,10,6347497.18,-22941.7966,622827.78,-1.47306365,2.07896323
72181,11,6347496.39,-22941.5382,622828.041,-1.68864204,2.0775366
72211,10,6347496.24,-22941.6555,622827.437,-1.86433529,2.07609138
72241,10,6347496.54,-22941.8459,622827.892,-1.42443564,2.07462839
72271,11,6347496.32,-22941.4646,622827.848,-1.60929765,2.07314861
72301,11,6347496.23,-22941.0861,622828.136,-1.61636774,2.07165283
72331,10,6347497.27,-22942.4415,622827.783,-0.944794067,2.75467503
72361,11,6347496.01,-22942.4785,622828.144,-1.52341316,2.74891646
72391,11,6347496.31,-22942.2771,622828.643,-1.51220981,2.74314222
72421,11,6347496.92,-22942.3624,622828.219,-1.02176002,2.73735473
72451,11,6347497.32,-22941.8662,622827.956,-0.745325406,2.73155632
72481,10,6347495.82,-22941.7459,622827.196,-1.94148098,2.72574935
72511,10,6347496.72,-22941.9815,622828.061,-1.34485766,2.71993526
72541,11,6347496.89,-22942.0104,622827.947,-1.2334239,2.71411673
72571,11,6347496.95,-22941.8054,622827.956,-1.1563261,2.7082957
72601,11,6347495.77,-22941.3483,622827.335,-1.96814372,2.70247439
72631,10,6347498.3,-22941.742,622828.033,-0.0447094541,2.69665393
72661,10,6347497.43,-22941.5807,622828.391,-0.970842349,2.69083749
72691,10,6347497.41,-22942.1263,622827.768,-1.49506317,2.68502629
72721,11,6347499.04,-22941.6251,622828.889,-0.481454194,2.67922211
72751,10,6347498.82,-22942.1835,622828.534,-0.875937089,2.67342731
72781,10,6347498.66,-22942.311,622828.254,-1.1821383,2.66764345
72811,11,6347500.04,-22942.4554,622829.286,-0.00873677957,2.66187202
72841,10,6347501.35,-22942.7974,622828.951,0.88257469,2.65611506
72871,10,6347500.15,-22942.1475,622828.424,0.101181542,2.65037468
72901,10,6347499.94,-22942.6642,622828.606,2.89435536e-05,2.64465187
72931,10,6347498.85,-22943.1001,622828.147,-0.679450532,2.63894864
72961,10,6347499.81,-22942.5202,622828.636,-0.245131324,2.63326615
72991,10,6347500.78,-22942.4619,622828.599,0.616201674,2.62760621
73021,10,6347498.32,-22942.3241,622828.299,-0.423117038,2.62197088
73051,10,6347498.97,-22942.3598,622828.622,0.379257213,2.61636062
73081,10,6347499.13,-22942.5964,622828.731,0.498330508,2.61077743
73111,10,6347499.62,-22942.2919,622827.875,0.647716912,2.60522267
73141,10,6347497.55,-22942.3594,622828.053,-0.526634866,2.59969802
73171,10,6347499.04,-22942.1906,622827.916,1.5974995,2.594204
73201,10,6347498.15,-22941.8217,622828.147,1.12213696,2.58874275
73231,10,6347498.35,-22942.3081,622828.375,1.0913011,2.58331499
73261,10,6347497.59,-22942.3912,622827.992,0.161936975,2.57792233
73291,10,6347498.52,-22943.0578,622828.067,1.19083903,2.57256553
73321,10,6347497.86,-22942.4847,622828.071,0.504661303,2.5672463
73351,10,6347498.92,-22942.2799,622828.481,1.25653637,2.56196523
73381,10,6347499.81,-22943.0692,622828.062,1.76018802,2.55672371
73411,10,6347498.93,-22942.9874,622828.107,1.03186586,2.55152306
73441,10,6347497.97,-22943.0017,622828.107,1.09162006,2.54636407
73471,10,6347500.04,-22943.0173,622828.592,3.00506597,2.54124728
73501,11,6347498.34,-22943.2382,622828.474,1.84354239,2.53617467
73531,11,6347501.63,-22943.576,622828.601,4.24804089,2.53114593
73561,11,6347501.17,-22942.8879,622828.843,3.80690019,2.52616325
73591,11,6347500.87,-22943.4351,622828.726,3.55721567,2.52122691
73621,11,6347501.25,-22944.1336,622829.367,3.40656391,2.51633769
73651,11,6347501.51,-22943.3008,622829.652,3.84562836,2.51149664
73681,10,6347501.33,-22942.6674,622829.534,4.0072465,2.50670456
73711,10,6347501.85,-22943.3524,622829.56,4.24658076,2.501962
73741,11,6347501.99,-22943.2382,622829.851,4.07362261,2.49726995
73771,11,6347502.15,-22943.7888,622829.925,4.39269838,2.49262904
73801,11,6347501.8,-22943.2603,622830.061,4.18872353,2.48804009
73831,11,6347501.96,-22943.5178,622829.752,4.32727184,2.4835036
73861,9,6347503.02,-22944.1159,622829.833,4.93304196,2.47902016
73891,10,6347502.82,-22943.6887,622830.23,4.68842608,2.47459073
73921,9,6347501.82,-22943.6681,622830.24,2.70688232,2.47021584
73951,10,6347502.46,-22943.9903,622830.634,2.83274535,2.46589573
73981,10,6347501.69,-22944.2726,622830.42,2.23522461,2.46163139
74011,10,6347501.29,-22944.0233,622829.79,1.93439357,2.45742315
74041,10,6347501.88,-22943.8584,622830.659,1.98947703,2.45327135
74071,10,6347501.92,-22944.0382,622830.024,1.76816334,2.44917679
74101,10,6347501.67,-22943.5848,622829.458,1.83966471,2.44513988
74131,9,6347503.16,-22943.7307,622831.08,2.97304516,2.44116073
74161,10,6347502.34,-22943.7109,622830.717,2.21624972,2.43724042
74191,9,6347503.24,-22944.1084,622830.58,2.61660681,2.43337878
74221,10,6347502.44,-22943.8996,622830.694,1.92255596,2.42957667
74251,10,6347503.65,-22943.9067,622830.777,2.83628656,2.42583397
74281,10,6347503.35,-22944.2112,622830.278,2.36266157,2.42215151
74311,11,6347503.93,-22944.1054,622831.135,3.05283401,2.41852929
74341,11,6347502.56,-22944.1841,622831.002,1.91664356,2.41496803
74371,11,6347504.71,-22943.9751,622831.366,3.45077112,2.41146732
74401,10,6347504.78,-22944.3911,622831.172,3.2425991,2.40802816
74431,11,6347505.68,-22944.3986,622831.063,4.00737734,2.40465046
74461,11,6347505.21,-22944.3247,622831.451,3.10396476,2.40133473
74491,11,6347505.35,-22945.975,622831.232,3.15401136,2.39808097
74521,11,6347506.23,-22944.3151,622831.688,3.91017558,2.3948894
74551,11,6347504.68,-22944.4321,622831.65,3.07202212,2.3917606
74581,11,6347505.6,-22944.6512,622831.925,3.59260809,2.38869415
74611,11,6347505.72,-22945.1264,622831.912,3.56826918,2.38569063
74641,11,6347507.36,-22945.4657,622831.813,4.67849849,2.38274992
74671,11,6347506.3,-22946.2969,622831.006,3.88297803,2.37987269
74701,11,6347507.68,-22946.2758,622831.333,4.84370687,2.3770584
74731,9,6347507.12,-22947.1601,622831.188,4.22358332,2.37430773
74761,10,6347507.66,-22947.2103,622831.546,4.50537578,2.37162039
74791,10,6347505.69,-22946.7854,622831.134,3.0743344,2.36899694
74821,10,6347508.37,-22947.9842,622831.436,4.3422396,2.36643653
74851,9,6347509.22,-22947.8848,622830.618,5.02455229,2.36394005
74881,10,6347509.24,-22947.5535,622830.597,5.10133305,2.36150738
74911,10,6347507.33,-22948.2587,622830.145,3.47348877,2.3591387
74941,10,6347508.61,-22947.9233,622830.598,4.71868643,2.3568334
74971,10,6347508.23,-22947.3392,622830.415,4.13935716,2.35459207
75001,10,6347507.21,-22947.7458,622830.816,3.37863942,2.35241456
75031,10,6347507.4,-22947.6364,622830.229,2.99441858,2.35030066
75061,10,6347507.57,-22946.8486,622831.185,3.53166869,2.34825042
75091,9,6347507.69,-22946.9245,622831.566,3.66757791,2.34626384
75121,10,6347506.75,-22946.7886,622830.545,2.90216905,2.34434098
75151,10,6347507.95,-22946.1384,622831.316,3.71781431,2.34248133
75181,9,6347507.26,-22946.2737,622831.832,3.27264133,2.34068531
75211,10,6347507.21,-22946.1069,622831.863,3.33669257,2.33895252
75241,10,6347508.69,-22945.2023,622831.891,4.44276896,2.33728273
75271,10,6347509.44,-22945.6743,622831.45,4.66922999,2.33567609
75301,11,6347508.83,-22946.5992,622831.628,3.95427997,2.3341325
75331,11,6347507.4,-22946.2378,622832.17,3.06365259,2.33265175
75361,11,6347509.04,-22946.5599,622832.031,4.23144425,2.33123323
75391,10,6347507.76,-22946.0921,622832.05,2.76007205,2.32987744
75421,11,6347507.59,-22946.5013,622832.109,3.63925868,2.32858374
75451,11,6347508.46,-22946.0209,622832.741,4.91917742,2.32735189
75481,10,6347508.81,-22946.3437,622832.939,4.983027,2.3261819
75511,11,6347507.87,-22946.6513,622832.219,3.7416417,2.3250736
75541,11,6347508.28,-22946.6507,622832.567,4.21170765,2.32402644
75571,10,6347509.35,-22945.6443,622832.794,4.65627381,2.32304023
75601,10,6347509.99,-22947.2487,622832.765,4.80681815,2.32211486
75631,11,6347499.58,-22946.7809,622828.241,-3.30299728,3.3540182
75661,11,6347500.64,-22946.6647,622828.327,-3.29078452,3.36537122
75691,11,6347500.74,-22947.3774,622829.035,-3.33277793,3.37677246
75721,11,6347499.58,-22947.6405,622828.794,-4.17872751,3.38821514
75751,11,6347502.38,-22946.5739,622829.378,-2.19377132,3.39969074
75781,11,6347501.15,-22946.2134,622829.069,-3.9028461,3.41119355
75811,11,6347500.86,-22946.6732,622829.3,-3.96347567,3.42271449
75841,11,6347502.2,-22946.9975,622829.062,-2.9813925,3.43424529
75871,11,6347503.15,-22947.0181,622829.705,-2.03652427,3.44577775
75901,11,6347501.91,-22947.0888,622829.44,-2.98142187,3.45730358
75931,11,6347503.52,-22947.5571,622829.504,-1.91127148,3.46881246
75961,11,6347502.57,-22947.7695,622829.994,-2.4146755,3.48029609
75991,11,6347503.89,-22946.6999,622830.083,-1.61834716,3.49174373
76021,11,6347502.59,-22946.4652,622829.39,-2.20710629,3.50314649
76051,11,6347501.84,-22947.7649,622829.23,-2.36798381,3.51449327
76081,11,6347510.83,-22944.1141,622833.687,4.69980959,2.39236471
76111,11,6347510.02,-22944.2156,622833.34,3.82760804,2.39671657
76141,11,6347510.74,-22943.0586,622833.933,4.4428252,2.40110306
76171,11,6347509.76,-22942.5495,622833.45,2.54474284,2.40552366
76201,11,6347510.26,-22942.9552,622833.572,2.78726038,2.40997699
76231,11,6347510.16,-22943.2748,622833.319,2.60768993,2.41446236
76261,11,6347509.87,-22942.0145,622833.699,2.10669503,2.41897869
76291,11,6347508.66,-22942.3289,622833.269,1.01883983,2.42352495
76321,11,6347509.91,-22942.8031,622832.635,1.82510492,2.4280996
76351,11,6347508.3,-22941.7231,622832.672,0.677718526,2.43270215
76381,11,6347508.79,-22942.7892,622832.893,0.566423136,2.4373307
76411,11,6347509.75,-22942.139,622832.897,1.24235782,2.44198424
76441,11,6347508.82,-22942.7571,622832.573,0.279501456,2.44666171
76471,11,6347508.25,-22942.4402,622832.659,0.0335835065,2.45136148
76501,11,6347509.21,-22942.0383,622832.466,0.391077843,2.45608195
76531,11,6347509.21,-22942.5656,622832.844,0.413514393,2.46082197
76561,11,6347510.2,-22941.0816,622833.406,1.49955342,2.4655798
76591,11,6347510.59,-22941.321,622833.326,1.21227469,2.47035403
76621,11,6347509.77,-22941.7235,622832.751,0.809010235,2.47514315
76651,11,6347509.88,-22942.2571,622832.861,0.76061487,2.47994518
76681,11,6347509.34,-22942.3339,622833,0.376344002,2.48475862
76711,11,6347510.48,-22942.1115,622832.733,1.15681894,2.48958139
76741,11,6347511.06,-22942.9014,622832.868,1.19679015,2.49441194
76771,11,6347510.53,-22941.8241,622832.533,0.596763176,2.49924851
76801,11,6347510.19,-22941.7585,622832.376,0.758779378,2.50408896
76831,11,6347510.69,-22941.3562,622832.831,1.02201237,2.50893124
76861,11,6347511.69,-22942.4334,622832.709,1.42649681,2.51377337
76891,11,6347510.28,-22941.7575,622831.959,0.544117728,2.5186137
76921,11,6347512.61,-22941.6004,622832.692,1.8293454,2.52344925
